miRNA;Target
hsa-miR-17-5p;UBE2Q2
hsa-miR-17-5p;ABHD2
hsa-miR-17-5p;SEMA4B
hsa-miR-17-5p;CYLD
hsa-miR-17-5p;CHD9
hsa-miR-17-5p;KIAA0513
hsa-miR-17-5p;GID4
hsa-miR-17-5p;KRT10
hsa-miR-17-5p;MINK1
hsa-miR-17-5p;UNK
hsa-miR-17-5p;CCDC137
hsa-miR-17-5p;FOXK2
hsa-miR-17-5p;CABLES1
hsa-miR-17-5p;PRKACB
hsa-miR-17-5p;RAB12
hsa-miR-17-5p;LDLR
hsa-miR-17-5p;MIDN
hsa-miR-17-5p;GRAMD1A
hsa-miR-17-5p;FNBP1L
hsa-miR-17-5p;PARD6B
hsa-miR-17-5p;RAB22A
hsa-miR-17-5p;RRM2
hsa-miR-17-5p;SLC5A3
hsa-miR-17-5p;SPOPL
hsa-miR-17-5p;TANC1
hsa-miR-17-5p;ATG16L1
hsa-miR-17-5p;UBXN2A
hsa-miR-17-5p;MAPRE3
hsa-miR-17-5p;U2SURP
hsa-miR-17-5p;C3ORF38
hsa-miR-17-5p;KLF3
hsa-miR-17-5p;SLAIN2
hsa-miR-17-5p;SMAD5
hsa-miR-17-5p;ANKH
hsa-miR-17-5p;ATP6V0E1
hsa-miR-17-5p;SQSTM1
hsa-miR-17-5p;FCHO2
hsa-miR-17-5p;POLR3G
hsa-miR-17-5p;LYSMD3
hsa-miR-17-5p;QKI
hsa-miR-17-5p;C6ORF120
hsa-miR-17-5p;MICB
hsa-miR-17-5p;ZBTB9
hsa-miR-17-5p;CENPQ
hsa-miR-17-5p;DNAJB9
hsa-miR-17-5p;SP4
hsa-miR-17-5p;PHTF2
hsa-miR-17-5p;ANKIB1
hsa-miR-17-5p;ZBTB33
hsa-miR-17-5p;GBF1
hsa-miR-17-5p;TIMM17A
hsa-miR-17-5p;CAPN15
hsa-miR-17-5p;GRPEL2
hsa-miR-17-5p;RGMB
hsa-miR-17-5p;GINS4
hsa-miR-17-5p;ACADSB
hsa-miR-17-5p;ZRANB1
hsa-miR-17-5p;MASTL
hsa-miR-17-5p;VPS26A
hsa-miR-17-5p;ARCN1
hsa-miR-17-5p;TXNIP
hsa-miR-17-5p;PPP1R12B
hsa-miR-17-5p;ORAI1
hsa-miR-17-5p;DNM1L
hsa-miR-17-5p;PIP4K2C
hsa-miR-17-5p;GNS
hsa-miR-17-5p;BRMS1L
hsa-miR-17-5p;FRMD6
hsa-miR-17-5p;SUSD6
hsa-miR-17-5p;PLEKHO2
hsa-miR-17-5p;SMAD6
hsa-miR-17-5p;SCAMP5
hsa-miR-17-5p;RCCD1
hsa-miR-17-5p;CCP110
hsa-miR-17-5p;TNRC6A
hsa-miR-17-5p;SNTB2
hsa-miR-17-5p;PAFAH1B1
hsa-miR-17-5p;LASP1
hsa-miR-17-5p;MAP3K3
hsa-miR-17-5p;KPNA2
hsa-miR-17-5p;CAMTA1
hsa-miR-17-5p;ANKRD12
hsa-miR-17-5p;CHAF1A
hsa-miR-17-5p;BLOC1S3
hsa-miR-17-5p;ARHGAP35
hsa-miR-17-5p;TBC1D17
hsa-miR-17-5p;ARHGEF18
hsa-miR-17-5p;POFUT1
hsa-miR-17-5p;MAVS
hsa-miR-17-5p;TTPAL
hsa-miR-17-5p;PRNP
hsa-miR-17-5p;IFNAR2
hsa-miR-17-5p;IFNAR1
hsa-miR-17-5p;SIK1
hsa-miR-17-5p;RAPGEF4
hsa-miR-17-5p;C2ORF69
hsa-miR-17-5p;FAM117B
hsa-miR-17-5p;ASB1
hsa-miR-17-5p;TNRC6B
hsa-miR-17-5p;NRBP1
hsa-miR-17-5p;FEZ2
hsa-miR-17-5p;TET3
hsa-miR-17-5p;MSMO1
hsa-miR-17-5p;WHSC1
hsa-miR-17-5p;ADD1
hsa-miR-17-5p;FAF2
hsa-miR-17-5p;HECA
hsa-miR-17-5p;BTN3A2
hsa-miR-17-5p;AGFG2
hsa-miR-17-5p;CASP2
hsa-miR-17-5p;TAX1BP1
hsa-miR-17-5p;OXR1
hsa-miR-17-5p;E2F5
hsa-miR-17-5p;PRPF4
hsa-miR-17-5p;ACSL4
hsa-miR-17-5p;OCRL
hsa-miR-17-5p;PHF6
hsa-miR-17-5p;CHIC1
hsa-miR-17-5p;SAMD8
hsa-miR-17-5p;ZBTB37
hsa-miR-17-5p;PCBP2
hsa-miR-17-5p;DYRK2
hsa-miR-17-5p;UBFD1
hsa-miR-17-5p;ZNF532
hsa-miR-17-5p;SH3GLB1
hsa-miR-17-5p;ZNF264
hsa-miR-17-5p;ZNF805
hsa-miR-17-5p;CREB1
hsa-miR-17-5p;STK11IP
hsa-miR-17-5p;RAB10
hsa-miR-17-5p;SKIL
hsa-miR-17-5p;REST
hsa-miR-17-5p;KIAA0232
hsa-miR-17-5p;SERF1A
hsa-miR-17-5p;SERF1B
hsa-miR-17-5p;F2R
hsa-miR-17-5p;CAV1
hsa-miR-17-5p;EIF4H
hsa-miR-17-5p;CROT
hsa-miR-17-5p;MAK16
hsa-miR-17-5p;TRIM32
hsa-miR-17-5p;PRRG4
hsa-miR-17-5p;ANKRD33B
hsa-miR-17-5p;ZC3H12C
hsa-miR-17-5p;TTC9
hsa-miR-17-5p;SALL3
hsa-miR-17-5p;AFF1
hsa-miR-17-5p;HOOK3
hsa-miR-17-5p;PRRG1
hsa-miR-17-5p;TSKU
hsa-miR-17-5p;CEP57
hsa-miR-17-5p;SESN2
hsa-miR-17-5p;NFATC2IP
hsa-miR-17-5p;TRAPPC10
hsa-miR-17-5p;FOXC1
hsa-miR-17-5p;FJX1
hsa-miR-17-5p;SLC25A44
hsa-miR-17-5p;EIF2B2
hsa-miR-17-5p;SPRED1
hsa-miR-17-5p;C16ORF52
hsa-miR-17-5p;SOCS7
hsa-miR-17-5p;KDM6B
hsa-miR-17-5p;TPM4
hsa-miR-17-5p;PVR
hsa-miR-17-5p;REV1
hsa-miR-17-5p;CYBRD1
hsa-miR-17-5p;CLIP4
hsa-miR-17-5p;HMBOX1
hsa-miR-17-5p;PTPDC1
hsa-miR-17-5p;UBE2V2
hsa-miR-17-5p;BCL2L2
hsa-miR-17-5p;ATXN7L3B
hsa-miR-17-5p;ADRBK2
hsa-miR-17-5p;TGFB1
hsa-miR-17-5p;CLU
hsa-miR-17-5p;ADAR
hsa-miR-17-5p;MDM2
hsa-miR-17-5p;ETV1
hsa-miR-17-5p;EPAS1
hsa-miR-17-5p;TBC1D2
hsa-miR-17-5p;FAS
hsa-miR-17-5p;TP53
hsa-miR-17-5p;DNMT1
hsa-miR-17-5p;PFKFB2
hsa-miR-17-5p;CCDC132
hsa-miR-17-5p;SLCO5A1
hsa-miR-17-5p;NRIP3
hsa-miR-17-5p;CEP170
hsa-miR-17-5p;A1CF
hsa-miR-17-5p;LLPH
hsa-miR-17-5p;SREK1IP1
hsa-miR-17-5p;EMC1
hsa-miR-17-5p;WNK3
hsa-miR-17-5p;TSR1
hsa-miR-17-5p;NPNT
hsa-miR-17-5p;MARCH4
hsa-miR-17-5p;ITGA2
hsa-miR-17-5p;SORCS2
hsa-miR-17-5p;TMEM9B
hsa-miR-17-5p;CADM2
hsa-miR-17-5p;ATAD2
hsa-miR-17-5p;FUT10
hsa-miR-17-5p;AKR7A2
hsa-miR-17-5p;TRIP10
hsa-miR-17-5p;PRICKLE4
hsa-miR-17-5p;TMEM64
hsa-miR-17-5p;TFAM
hsa-miR-17-5p;SMIM13
hsa-miR-17-5p;SLC22A23
hsa-miR-17-5p;SGPL1
hsa-miR-17-5p;SGMS1
hsa-miR-17-5p;PXK
hsa-miR-17-5p;PTGFRN
hsa-miR-17-5p;PITPNA
hsa-miR-17-5p;NIN
hsa-miR-17-5p;NFIB
hsa-miR-17-5p;NETO2
hsa-miR-17-5p;MLLT1
hsa-miR-17-5p;MAP3K2
hsa-miR-17-5p;M6PR
hsa-miR-17-5p;KLHL28
hsa-miR-17-5p;KLF6
hsa-miR-17-5p;ICMT
hsa-miR-17-5p;HSPA8
hsa-miR-17-5p;GPR157
hsa-miR-17-5p;FBXL5
hsa-miR-17-5p;FAM160B1
hsa-miR-17-5p;F3
hsa-miR-17-5p;ERGIC2
hsa-miR-17-5p;CSNK1A1
hsa-miR-17-5p;COIL
hsa-miR-17-5p;CNOT6L
hsa-miR-17-5p;CHSY1
hsa-miR-17-5p;BZW1
hsa-miR-17-5p;BSCL2
hsa-miR-17-5p;BBX
hsa-miR-17-5p;ATL3
hsa-miR-17-5p;ARHGAP1
hsa-miR-17-5p;ANKRD50
hsa-miR-17-5p;AKAP11
hsa-miR-17-5p;ZNF70
hsa-miR-17-5p;ZNF652
hsa-miR-17-5p;SLC30A1
hsa-miR-17-5p;PTP4A1
hsa-miR-17-5p;MYO1D
hsa-miR-17-5p;MYLIP
hsa-miR-17-5p;FOXQ1
hsa-miR-17-5p;ARID4B
hsa-miR-17-5p;LPAR2
hsa-miR-17-5p;CNOT4
hsa-miR-17-5p;ZDHHC20
hsa-miR-17-5p;PDRG1
hsa-miR-17-5p;ZFYVE21
hsa-miR-17-5p;UGCG
hsa-miR-17-5p;SEMA7A
hsa-miR-17-5p;PDGFB
hsa-miR-17-5p;MKNK2
hsa-miR-17-5p;HMGB3
hsa-miR-17-5p;DUSP2
hsa-miR-17-5p;BTG2
hsa-miR-17-5p;MORC1
hsa-miR-17-5p;FEM1C
hsa-miR-17-5p;KIAA1191
hsa-miR-17-5p;TRIM37
hsa-miR-17-5p;TMEM127
hsa-miR-17-5p;SUCO
hsa-miR-17-5p;PTPN4
hsa-miR-17-5p;MAP7
hsa-miR-17-5p;LAMTOR1
hsa-miR-17-5p;GIGYF1
hsa-miR-17-5p;GATA6
hsa-miR-17-5p;C11orf30
hsa-miR-17-5p;ACER2
hsa-miR-17-5p;ZNF780A
hsa-miR-17-5p;ZNF12
hsa-miR-17-5p;TMEM242
hsa-miR-17-5p;ZNF180
hsa-miR-17-5p;C9orf40
hsa-miR-17-5p;ZNF417
hsa-miR-17-5p;MFSD8
hsa-miR-17-5p;ZNF202
hsa-miR-17-5p;SRSF2
hsa-miR-17-5p;POLR1B
hsa-miR-17-5p;RAB11FIP1
hsa-miR-17-5p;NACC2
hsa-miR-17-5p;MORF4L1
hsa-miR-17-5p;MARCH6
hsa-miR-17-5p;MAPK1
hsa-miR-17-5p;LZIC
hsa-miR-17-5p;KIF23
hsa-miR-17-5p;KIAA1147
hsa-miR-17-5p;KIAA0101
hsa-miR-17-5p;HNRNPR
hsa-miR-17-5p;FZD9
hsa-miR-17-5p;FAM129A
hsa-miR-17-5p;ELK4
hsa-miR-17-5p;BTF3L4
hsa-miR-17-5p;BNIP2
hsa-miR-17-5p;ANKRD52
hsa-miR-17-5p;CEP72
hsa-miR-17-5p;ZNF682
hsa-miR-17-5p;GPR155
hsa-miR-17-5p;BMP8B
hsa-miR-17-5p;EFCAB11
hsa-miR-17-5p;CRISPLD2
hsa-miR-17-5p;RAN
hsa-miR-17-5p;NIPA1
hsa-miR-17-5p;KLHL36
hsa-miR-17-5p;KIAA1551
hsa-miR-17-5p;HMGB1
hsa-miR-17-5p;ACTR2
hsa-miR-17-5p;NARS
hsa-miR-17-5p;RBM20
hsa-miR-17-5p;PKNOX1
hsa-miR-17-5p;CEP97
hsa-miR-17-5p;EPS15L1
hsa-miR-17-5p;SERF2
hsa-miR-17-5p;FXYD5
hsa-miR-17-5p;DNTTIP2
hsa-miR-17-5p;CRCP
hsa-miR-17-5p;TMEM134
hsa-miR-17-5p;MED18
hsa-miR-17-5p;GABPB1
hsa-miR-17-5p;MIXL1
hsa-miR-17-5p;PTRF
hsa-miR-17-5p;COX19
hsa-miR-17-5p;SLC28A1
hsa-miR-17-5p;PRIM1
hsa-miR-17-5p;ZNF514
hsa-miR-17-5p;KIF6
hsa-miR-17-5p;KCNMB1
hsa-miR-17-5p;MED16
hsa-miR-17-5p;NEK8
hsa-miR-17-5p;GRK7
hsa-miR-17-5p;KCNA7
hsa-miR-17-5p;TMEM38A
hsa-miR-17-5p;YIPF4
hsa-miR-17-5p;WSB1
hsa-miR-17-5p;SOCS5
hsa-miR-17-5p;RRAGD
hsa-miR-17-5p;QSOX1
hsa-miR-17-5p;NR2F6
hsa-miR-17-5p;NR2C2
hsa-miR-17-5p;MFN1
hsa-miR-17-5p;HYPK
hsa-miR-17-5p;FOXK1
hsa-miR-17-5p;DNAJC10
hsa-miR-17-5p;DCTN6
hsa-miR-17-5p;CYCS
hsa-miR-17-5p;CNKSR3
hsa-miR-17-5p;BTG3
hsa-miR-17-5p;AGO3
hsa-miR-17-5p;ZNF93
hsa-miR-17-5p;TPK1
hsa-miR-17-5p;SOD2
hsa-miR-17-5p;NME6
hsa-miR-17-5p;XIRP2
hsa-miR-17-5p;TMEM196
hsa-miR-17-5p;CLEC12B
hsa-miR-17-5p;ZMYM1
hsa-miR-17-5p;TNFAIP8L1
hsa-miR-17-5p;ABHD15
hsa-miR-17-5p;EXO5
hsa-miR-17-5p;TXK
hsa-miR-17-5p;MTPAP
hsa-miR-17-5p;FHDC1
hsa-miR-17-5p;SPTLC2
hsa-miR-17-5p;ZNF385A
hsa-miR-17-5p;YOD1
hsa-miR-17-5p;TBL1XR1
hsa-miR-17-5p;SUV420H1
hsa-miR-17-5p;RPS6KA5
hsa-miR-17-5p;RNASEH1
hsa-miR-17-5p;PRKAR1A
hsa-miR-17-5p;LIMA1
hsa-miR-17-5p;KMT2B
hsa-miR-17-5p;KIAA0922
hsa-miR-17-5p;KCNJ8
hsa-miR-17-5p;FBXL7
hsa-miR-17-5p;ELAVL2
hsa-miR-17-5p;DNAJB6
hsa-miR-17-5p;CAPRIN2
hsa-miR-17-5p;ADAT2
hsa-miR-17-5p;FAM89A
hsa-miR-17-5p;RLIM
hsa-miR-17-5p;SLC25A46
hsa-miR-17-5p;DIS3L
hsa-miR-17-5p;HSPA4L
hsa-miR-17-5p;FICD
hsa-miR-17-5p;RPF2
hsa-miR-17-5p;CSDE1
hsa-miR-17-5p;HIST1H2BD
hsa-miR-17-5p;TNFRSF21
hsa-miR-17-5p;TMEM200C
hsa-miR-17-5p;RORA
hsa-miR-17-5p;RAP2C
hsa-miR-17-5p;PLRG1
hsa-miR-17-5p;KATNAL1
hsa-miR-17-5p;EPHA4
hsa-miR-17-5p;EGLN3
hsa-miR-17-5p;CLIC4
hsa-miR-17-5p;CERCAM
hsa-miR-17-5p;C16orf70
hsa-miR-17-5p;ATXN1
hsa-miR-17-5p;ARHGAP12
hsa-miR-17-5p;LUZP2
hsa-miR-17-5p;TRAPPC2
hsa-miR-17-5p;ZNF681
hsa-miR-17-5p;ZNF107
hsa-miR-17-5p;FMNL2
hsa-miR-17-5p;F2RL3
hsa-miR-17-5p;YWHAZ
hsa-miR-17-5p;WIPF2
hsa-miR-17-5p;USP48
hsa-miR-17-5p;TMEM100
hsa-miR-17-5p;TCF7L2
hsa-miR-17-5p;SCD
hsa-miR-17-5p;SAMD12
hsa-miR-17-5p;RUFY2
hsa-miR-17-5p;RRN3
hsa-miR-17-5p;RHOC
hsa-miR-17-5p;POLR3A
hsa-miR-17-5p;MECP2
hsa-miR-17-5p;MCC
hsa-miR-17-5p;LEPROT
hsa-miR-17-5p;ISOC1
hsa-miR-17-5p;HOXD11
hsa-miR-17-5p;GNPTAB
hsa-miR-17-5p;FRS2
hsa-miR-17-5p;FEM1B
hsa-miR-17-5p;DYNC1LI2
hsa-miR-17-5p;DNAJC28
hsa-miR-17-5p;CFL2
hsa-miR-17-5p;CBX1
hsa-miR-17-5p;ARSJ
hsa-miR-17-5p;ZNF354B
hsa-miR-17-5p;RUNX3
hsa-miR-17-5p;HMGB2
hsa-miR-17-5p;EFCAB14
hsa-miR-17-5p;CCDC71L
hsa-miR-17-5p;LRPAP1
hsa-miR-17-5p;DSPP
hsa-miR-17-5p;ZNF35
hsa-miR-17-5p;ZBTB7A
hsa-miR-17-5p;SESN3
hsa-miR-17-5p;SCAMP2
hsa-miR-17-5p;RACGAP1
hsa-miR-17-5p;OTUD4
hsa-miR-17-5p;LRP12
hsa-miR-17-5p;KCNB1
hsa-miR-17-5p;ITGB1
hsa-miR-17-5p;FGFR1OP
hsa-miR-17-5p;FAM210A
hsa-miR-17-5p;EIF4A2
hsa-miR-17-5p;DCAF8
hsa-miR-17-5p;CRK
hsa-miR-17-5p;COX6B1
hsa-miR-17-5p;CCDC6
hsa-miR-17-5p;BICD2
hsa-miR-17-5p;CKAP2
hsa-miR-17-5p;RRAS2
hsa-miR-17-5p;RPRD2
hsa-miR-17-5p;RPL17-C18orf32
hsa-miR-17-5p;NKIRAS1
hsa-miR-17-5p;C18orf32
hsa-miR-17-5p;AGMAT
hsa-miR-17-5p;SNAP47
hsa-miR-17-5p;HAUS8
hsa-miR-17-5p;Piwil2
hsa-miR-17-5p;Fem1a
hsa-miR-17-5p;PIWIL2
hsa-miR-17-5p;MYH9
hsa-miR-17-5p;PRKCB
hsa-miR-17-5p;BRI3BP
hsa-miR-17-5p;FEM1A
hsa-miR-17-5p;RANGAP1
hsa-miR-17-5p;WDR53
hsa-miR-17-5p;SPIB
hsa-miR-17-5p;FAXC
hsa-miR-17-5p;TCEB1
hsa-miR-17-5p;FAM126B
hsa-miR-17-5p;POLM
hsa-miR-17-5p;TM4SF5
hsa-miR-17-5p;CBX8
hsa-miR-17-5p;ATAT1
hsa-miR-17-5p;PNRC1
hsa-miR-17-5p;HIST1H2BG
hsa-miR-17-5p;MELK
hsa-miR-17-5p;CBX5
hsa-miR-17-5p;APOH
hsa-miR-17-5p;PAK6
hsa-miR-17-5p;HIP1
hsa-miR-17-5p;GTF2H2C
hsa-miR-17-5p;OSTM1
hsa-miR-17-5p;SPCS1
hsa-miR-17-5p;USP32
hsa-miR-17-5p;POLR3F
hsa-miR-17-5p;ICA1L
hsa-miR-17-5p;LSM3
hsa-miR-17-5p;CYB5A
hsa-miR-17-5p;LIAS
hsa-miR-17-5p;MFSD2A
hsa-miR-17-5p;DHODH
hsa-miR-17-5p;DEGS1
hsa-miR-17-5p;C15orf40
hsa-miR-17-5p;SRCAP
hsa-miR-17-5p;GATAD1
hsa-miR-17-5p;ZNF785
hsa-miR-17-5p;WDR73
hsa-miR-17-5p;RMND1
hsa-miR-17-5p;N4BP2L2
hsa-miR-17-5p;RAB42
hsa-miR-17-5p;C19orf40
hsa-miR-17-5p;ESR2
hsa-miR-17-5p;ZNF7
hsa-miR-17-5p;C11orf54
hsa-miR-17-5p;OCIAD1
hsa-miR-17-5p;MYLK3
hsa-miR-17-5p;QRFPR
hsa-miR-17-5p;TLR7
hsa-miR-17-5p;CEP104
hsa-miR-17-5p;BCAS4
hsa-miR-17-5p;ORAI2
hsa-miR-17-5p;GTF2IRD2B
hsa-miR-17-5p;PDE4C
hsa-miR-17-5p;LRRD1
hsa-miR-17-5p;DNAJB13
hsa-miR-17-5p;MYO1F
hsa-miR-17-5p;CD28
hsa-miR-17-5p;DCTN5
hsa-miR-17-5p;F2RL1
hsa-miR-17-5p;ASB16
hsa-miR-17-5p;CCL5
hsa-miR-17-5p;MSH3
hsa-miR-17-5p;KCNK6
hsa-miR-17-5p;BHMT2
hsa-miR-17-5p;C12orf65
hsa-miR-17-5p;ZNF426
hsa-miR-17-5p;RTN2
hsa-miR-17-5p;PTGIS
hsa-miR-17-5p;TNIP3
hsa-miR-17-5p;HS3ST1
hsa-miR-17-5p;WWC1
hsa-miR-17-5p;VPS53
hsa-miR-17-5p;LINC00598
hsa-miR-17-5p;TRIOBP
hsa-miR-17-5p;TRAF3IP2
hsa-miR-17-5p;TMOD3
hsa-miR-17-5p;SLC7A11
hsa-miR-17-5p;SLC1A5
hsa-miR-17-5p;SGTB
hsa-miR-17-5p;SERINC1
hsa-miR-17-5p;RNF115
hsa-miR-17-5p;RABGAP1L
hsa-miR-17-5p;PDHB
hsa-miR-17-5p;MANEAL
hsa-miR-17-5p;LRIF1
hsa-miR-17-5p;ISCA2
hsa-miR-17-5p;GTF2IRD2
hsa-miR-17-5p;GEMIN8
hsa-miR-17-5p;FKBP14
hsa-miR-17-5p;FAM213A
hsa-miR-17-5p;DNAJB4
hsa-miR-17-5p;DDI2
hsa-miR-17-5p;CPT1A
hsa-miR-17-5p;CAPZA2
hsa-miR-17-5p;ZBTB25
hsa-miR-17-5p;ZNF665
hsa-miR-17-5p;GTF2H3
hsa-miR-17-5p;HIST1H2BJ
hsa-miR-17-5p;IRAK4
hsa-miR-17-5p;ZNF578
hsa-miR-17-5p;NUGGC
hsa-miR-17-5p;KIAA1841
hsa-miR-17-5p;FOXRED2
hsa-miR-17-5p;CCDC125
hsa-miR-17-5p;IPP
hsa-miR-17-5p;ACOT9
hsa-miR-17-5p;CXorf38
hsa-miR-17-5p;RFK
hsa-miR-17-5p;LY6G5B
hsa-miR-17-5p;METTL8
hsa-miR-17-5p;PARD3
hsa-miR-17-5p;GDF5OS
hsa-miR-17-5p;SYNPO2L
hsa-miR-17-5p;C1orf50
hsa-miR-17-5p;RBM41
hsa-miR-17-5p;LGSN
hsa-miR-17-5p;THEM4
hsa-miR-17-5p;RNF34
hsa-miR-17-5p;ZNF446
hsa-miR-17-5p;ZNF347
hsa-miR-17-5p;C14orf119
hsa-miR-17-5p;STX4
hsa-miR-17-5p;ANKS4B
hsa-miR-17-5p;SLC25A33
hsa-miR-17-5p;MAN2B2
hsa-miR-17-5p;ABCG8
hsa-miR-17-5p;ZNF174
hsa-miR-17-5p;GNB5
hsa-miR-17-5p;SUGP1
hsa-miR-17-5p;UBOX5
hsa-miR-17-5p;C14orf105
hsa-miR-17-5p;ZYG11A
hsa-miR-17-5p;ZMAT3
hsa-miR-17-5p;TSPAN6
hsa-miR-17-5p;SLC6A4
hsa-miR-17-5p;SLC35F5
hsa-miR-17-5p;SH3BP5
hsa-miR-17-5p;SF3B3
hsa-miR-17-5p;RPL14
hsa-miR-17-5p;RNF19B
hsa-miR-17-5p;PURB
hsa-miR-17-5p;PAPD5
hsa-miR-17-5p;NUDT3
hsa-miR-17-5p;MYPN
hsa-miR-17-5p;KLF10
hsa-miR-17-5p;KCND3
hsa-miR-17-5p;GPRIN3
hsa-miR-17-5p;DRAXIN
hsa-miR-17-5p;DNAL1
hsa-miR-17-5p;LDHD
hsa-miR-17-5p;CDKN2AIPNL
hsa-miR-17-5p;C4orf29
hsa-miR-17-5p;ATP1B3
hsa-miR-17-5p;ENTPD4
hsa-miR-17-5p;SLC35F6
hsa-miR-17-5p;CCDC30
hsa-miR-17-5p;STAC2
hsa-miR-17-5p;HAS2
hsa-miR-17-5p;MTMR9
hsa-miR-17-5p;PCNXL2
hsa-miR-17-5p;TMEM133
hsa-miR-17-5p;CDIPT
hsa-miR-17-5p;MAPKAPK5
hsa-miR-17-5p;FAHD1
hsa-miR-17-5p;ZBED1
hsa-miR-17-5p;YTHDC1
hsa-miR-17-5p;RFXAP
hsa-miR-17-5p;KLRD1
hsa-miR-17-5p;ZNF454
hsa-miR-17-5p;GOLGA2
hsa-miR-17-5p;ACOX1
hsa-miR-17-5p;PEA15
hsa-miR-17-5p;ZNF800
hsa-miR-17-5p;ZNF770
hsa-miR-17-5p;ZNF597
hsa-miR-17-5p;ZNF280C
hsa-miR-17-5p;ZNF280B
hsa-miR-17-5p;ZBTB6
hsa-miR-17-5p;WDR89
hsa-miR-17-5p;WDR1
hsa-miR-17-5p;VTI1A
hsa-miR-17-5p;VPS13C
hsa-miR-17-5p;VDAC1
hsa-miR-17-5p;UXS1
hsa-miR-17-5p;USP28
hsa-miR-17-5p;USP16
hsa-miR-17-5p;UBR5
hsa-miR-17-5p;UBC
hsa-miR-17-5p;TWF1
hsa-miR-17-5p;TOPORS
hsa-miR-17-5p;TMX3
hsa-miR-17-5p;TMEM67
hsa-miR-17-5p;TMEM167A
hsa-miR-17-5p;TMEM123
hsa-miR-17-5p;TGOLN2
hsa-miR-17-5p;TCF4
hsa-miR-17-5p;TADA2B
hsa-miR-17-5p;STX6
hsa-miR-17-5p;STK17B
hsa-miR-17-5p;SSX2IP
hsa-miR-17-5p;SSH2
hsa-miR-17-5p;SLK
hsa-miR-17-5p;SLC4A7
hsa-miR-17-5p;SLC16A9
hsa-miR-17-5p;SIKE1
hsa-miR-17-5p;PEAK1
hsa-miR-17-5p;SENP1
hsa-miR-17-5p;SEC23A
hsa-miR-17-5p;SEC16A
hsa-miR-17-5p;SAMD9L
hsa-miR-17-5p;SACS
hsa-miR-17-5p;RPL17
hsa-miR-17-5p;RPA2
hsa-miR-17-5p;RNF216
hsa-miR-17-5p;RFXANK
hsa-miR-17-5p;RBBP7
hsa-miR-17-5p;RABEP1
hsa-miR-17-5p;RAB30
hsa-miR-17-5p;PTGES3
hsa-miR-17-5p;PTGER4
hsa-miR-17-5p;PPP6C
hsa-miR-17-5p;PPP3R1
hsa-miR-17-5p;PPP1R3B
hsa-miR-17-5p;POLQ
hsa-miR-17-5p;PNPLA4
hsa-miR-17-5p;PLAGL2
hsa-miR-17-5p;PKMYT1
hsa-miR-17-5p;PIP4K2A
hsa-miR-17-5p;PIGO
hsa-miR-17-5p;PHLPP2
hsa-miR-17-5p;PGM2L1
hsa-miR-17-5p;PDZD11
hsa-miR-17-5p;PCMTD1
hsa-miR-17-5p;PANK3
hsa-miR-17-5p;ORMDL3
hsa-miR-17-5p;NUP98
hsa-miR-17-5p;NUP35
hsa-miR-17-5p;NCAPD2
hsa-miR-17-5p;NAA50
hsa-miR-17-5p;N4BP1
hsa-miR-17-5p;MXI1
hsa-miR-17-5p;MLXIP
hsa-miR-17-5p;MKRN1
hsa-miR-17-5p;MCL1
hsa-miR-17-5p;MAP3K14
hsa-miR-17-5p;LPGAT1
hsa-miR-17-5p;LAMC1
hsa-miR-17-5p;KLHL15
hsa-miR-17-5p;CCSER2
hsa-miR-17-5p;ATG14
hsa-miR-17-5p;ITPKB
hsa-miR-17-5p;ITCH
hsa-miR-17-5p;IQSEC1
hsa-miR-17-5p;INPP5F
hsa-miR-17-5p;IER3
hsa-miR-17-5p;HIF1AN
hsa-miR-17-5p;HCP5
hsa-miR-17-5p;GPAM
hsa-miR-17-5p;GOLGA1
hsa-miR-17-5p;GBP3
hsa-miR-17-5p;GAK
hsa-miR-17-5p;GABBR1
hsa-miR-17-5p;FYCO1
hsa-miR-17-5p;FTSJD1
hsa-miR-17-5p;FMNL3
hsa-miR-17-5p;FBXO48
hsa-miR-17-5p;FBXO21
hsa-miR-17-5p;FBXO10
hsa-miR-17-5p;FAM83D
hsa-miR-17-5p;FAM57A
hsa-miR-17-5p;FAM102A
hsa-miR-17-5p;EZH1
hsa-miR-17-5p;ETF1
hsa-miR-17-5p;ERAP1
hsa-miR-17-5p;ENTPD7
hsa-miR-17-5p;EIF5A2
hsa-miR-17-5p;EEA1
hsa-miR-17-5p;E2F2
hsa-miR-17-5p;DUSP18
hsa-miR-17-5p;DENND5B
hsa-miR-17-5p;DDX5
hsa-miR-17-5p;DDHD1
hsa-miR-17-5p;CTSS
hsa-miR-17-5p;CRTC3
hsa-miR-17-5p;CPOX
hsa-miR-17-5p;CNOT7
hsa-miR-17-5p;CLOCK
hsa-miR-17-5p;CIT
hsa-miR-17-5p;CHURC1
hsa-miR-17-5p;CD47
hsa-miR-17-5p;CAMK2N2
hsa-miR-17-5p;TMEM245
hsa-miR-17-5p;C7orf60
hsa-miR-17-5p;C7orf43
hsa-miR-17-5p;C5orf28
hsa-miR-17-5p;PRR14L
hsa-miR-17-5p;C1orf63
hsa-miR-17-5p;ELMSAN1
hsa-miR-17-5p;C14orf28
hsa-miR-17-5p;METTL21D
hsa-miR-17-5p;BTN3A3
hsa-miR-17-5p;BTBD7
hsa-miR-17-5p;BAGE5
hsa-miR-17-5p;ATP2B1
